# 
# ## Query file name:  
# GeneProduct-IDs.txt
# 
# ## DATA version:  
# RegulonDB v10.7	 ECOCYC: v23.5
# 
# ## File creation date:  
# [2020-06-30]
# 
# ## Dataset description:
# Information about Gene and IDs from Ecocyc and GenBank
#
# ## Columns description:  
# - REGULONDB_ID:    RegulonDB Gene Identifier
# - ECOCYC_ID :      Ecocyc Gene Identifier
# - BNUMBER  :       GenBank Identifier / Locus tag
# - GENE_NAME :      Gene name
# - GENE_SYNONYMS:   Gene synonyms
# - GENE_POSLEFT:    Absolute genome left position of the gene
# - GENE_POSRIGHT:   Absolute genome right position of the gene
# - GENE_STRAND:     Genome orientation [forward, reverse]
# - GENE_TYPE:       Type of the gene [ gene, pseudo gene, phantom gene]
# - PRODUCT_ID:    RegulonDB Identifier
# - PRODUCT_NAME:  Product name
# - PRODUCT_SYNONYMS:Product synonyms 
# - PRODUCT_TYPE:    Product type [tRNA, small RNA, ]
#
# ## Data file summary:  
#
#  The totals and the unix commands using this data file is indicated.
#
#   Data File lines: 4739         ```grep -v '^#' GeneProduct-IDs.txt |grep ECK12 | wc -l ```
# 
#
#  GENES:
#  ------------
#   Total of genes:        4739   ```grep -v '^#' GeneProduct-IDs.txt | cut -f1 | grep ECK12 | wc -l```
#   Genes without Ecocyc ID: 29   ```grep -v '^#' GeneProduct-IDs.txt | cut -f2 | grep -e  "-$" | wc -l```
#   Genes without bnumber:   84   ```grep -v '^#' GeneProduct-IDs.txt | cut -f3 | grep -e  "-$" | wc -l```
#   Gene Type Totals     :        ```grep -v '^#' GeneProduct-IDs.txt | cut -f9 | sort | uniq -c```
#        Genes           4532  
#        Phantom Gene      61
#        Pseudo Gene      146
#   Genes with more than one product: 
#   ```grep -v '^#' GeneProduct-IDs.txt |grep ECK12 | cut -f1 | sort | uniq -c | sort -nr | cut -c1-5 | sort | uniq -c```
#        4726    1     4725 genes with 1 product  ( 94 of them have not product)
#           7    2        7 genes with 2 products
#   Genes without product: 94
#    ```grep -v '^#' GeneProduct-IDs.txt |grep ECK12 | perl -ne 'chomp; @F=split(/\t/,$_); if ($F[9] eq "-") { print "$F[0] $F[3] $F[8] $F[9]\n";} ' |wc```
#
# PRODUCTS:
# -------------- 
#   small RNA genes: 120 
#     ```grep -v '^#' GeneProduct-IDs.txt |grep ECK12 | perl -ne 'chomp; @F=split(/\t/,$_); if ($F[12] eq "small RNA") { print "$F[0]\t$F[3]\t$F[12]\n";} |wc’```
#
#
# ## Comments:
# [Details to consider about the data]
# 
#  * Some genes have no Ecocyc-ID because they come from RegulonDB collaborators curation
#  * Some genes have no BNumber because the genes reported in the papers are not included in the Genbank File
#  * Some genes have more than one product
#  * The small RNA from the RegulonDB collaborator are marked as “small RNA” in the product type
#
# REGULONDB_ID	ECOCYC_ID	BNUMBER	GENE_NAME	GENE_SYNONYMS	GENE_POSLEFT	GENE_POSRIGHT	GENE_STRAND	GENE_TYPE	PRODUCT_ID	PRODUCT_NAME	PRODUCT_SYNONYMS	PRODUCT_TYPE
ECK120000958	|EG10969|	b2703	srlE	ECK2698,EG10969,b2703,gutA,gutE,sbl,srlA,srlA-2	2826392	2827351	forward	 	ECK120005434	sorbitol-specific PTS enzyme IIBC<sub>1</sub> component	Enzyme IIB <sup>sorbitol</sup>,GutA,GutE,Sbl,SrlA,SrlE,enzyme IIB component of sorbitol PTS	 
ECK120000959	|EG10970|	b2704	srlB	ECK2699,EG10970,b2704,gutB	2827362	2827733	forward	 	ECK120005435	sorbitol-specific PTS enzyme IIA component	Enzyme III<sup>sorbitol</sup>,GutB,SrlB,enzyme IIA component of sorbitol PTS	 
ECK120000960	|EG10971|	b2705	srlD	ECK2700,EG10971,b2705,gutD	2827737	2828516	forward	 	ECK120005436	sorbitol-6-phosphate 2-dehydrogenase	GutD,SrlD	 
ECK120000961	|EG10972|	b2706	gutM	ECK2701,EG10972,b2706,gut,srlM	2828621	2828980	forward	 	ECK120005437	DNA-binding transcriptional activator GutM	Gut,GutM,SrlM	 
ECK120000963	|EG10974|	b2707	srlR	ECK2702,EG10974,b2707,gutR	2829047	2829820	forward	 	ECK120005439	DNA-binding transcriptional repressor SrlR	GutR,SrlR	 
ECK120000962	|EG10973|	b2708	gutQ	ECK2703,EG10973,b2708,srlQ	2829813	2830778	forward	 	ECK120005438	D-arabinose 5-phosphate isomerase GutQ	GutQ,SrlQ	 
ECK120002013	|EG12108|	b2709	norR	ECK2704,EG12108,b2709,ygaA	2830775	2832289	reverse	 	ECK120006489	DNA-binding transcriptional dual regulator NorR	NorR,YgaA	 
ECK120003978	|G7413|	b2710	norV	ECK2705,G7413,b2710,ygaI,ygaJ,ygaK	2832476	2833915	forward	 	ECK120008425	anaerobic nitric oxide reductase flavorubredoxin	FlRd,NorV,YgaI,YgaJ,YgaK,flavorubredoxin	 
ECK120002302	|EG12450|	b2711	norW	ECK2706,EG12450,b2711,ygaL,ygbD	2833912	2835045	forward	 	ECK120006777	NADH:flavorubredoxin reductase	NorW,YgaL,YgbD	 
ECK120002621	|G0-8911|	-	C0664	G0-8911	2835055	2835167	forward	Phantom Gene	-	 	 	 
ECK120001504	|EG11551|	b2712	hypF	ECK2707,EG11551,b2712,hydA	2835173	2837425	reverse	 	ECK120005980	carbamoyl--[HypE] ligase	HydA,HypF,carbamoyltransferase HypF,hydrogenase maturation protein	 
ECK120001505	|EG11552|	b2713	hydN	ECK2708,EG11552,b2713	2837578	2838105	reverse	 	ECK120005981	putative electron transport protein HydN	HydN	 
ECK120000083	|EG10087|	b2714	ascG	ECK2709,EG10087,b2714,sac	2838254	2839264	reverse	 	ECK120004559	DNA-binding transcriptional repressor AscG	AscG,Sac	 
ECK120000082	|EG10086|	b2715	ascF	ECK2710,EG10086,b2715,sac	2839524	2840981	forward	 	ECK120004558	&beta;-glucoside specific PTS enzyme IIBC component	AscF,Sac	 
ECK120000081	|EG10085|	b2716	ascB	ECK2711,EG10085,b2716,sac	2840990	2842414	forward	 	ECK120004557	6-phospho-&beta;-glucosidase AscB	AscB,Sac	 
ECK120003979	|G7414|	b2717	hycI	ECK2712,G7414,b2717	2842573	2843043	reverse	 	ECK120008426	hydrogenase 3 maturation protease	HycE processing protein,HycI	 
ECK120000474	|EG10481|	b2718	hycH	ECK2713,EG10481,b2718,hevH	2843036	2843446	reverse	 	ECK120004950	formate hydrogenlyase assembly protein	HevH,HycH	 
ECK120000473	|EG10480|	b2719	hycG	ECK2714,EG10480,b2719,hevG	2843443	2844210	reverse	 	ECK120004949	formate hydrogenlyase subunit HycG	HevG,HycG,formate hydrogenlyase complex, hydrogenase 3 subunit HycG,hydrogenase 3 small subunit	 
ECK120000472	|EG10479|	b2720	hycF	ECK2715,EG10479,b2720,hevF	2844210	2844752	reverse	 	ECK120004948	formate hydrogenlyase subunit HycF	HevF,HycF,formate hydrogenlyase complex, iron-sulfur protein HycF,hydrogenase 3, Fe-S subunit HycF	 
ECK120000471	|EG10478|	b2721	hycE	ECK2716,EG10478,b2721,hevE	2844762	2846471	reverse	 	ECK120004947	formate hydrogenlyase subunit HycE	Ant-1,HevE,HycE,formate hydrogenlyase complex, hydrogenase 3 subunit HycE,hydrogenase 3 large subunit	 
ECK120000470	|EG10477|	b2722	hycD	ECK2717,EG10477,b2722,hevD	2846489	2847412	reverse	 	ECK120004946	formate hydrogenlyase subunit HycD	Ant-3,Ant-5,HevD,HycD,formate hydrogenlyase complex, membrane subunit HycD,hydrogenase 3 membrane subunit	 
ECK120000469	|EG10476|	b2723	hycC	ECK2718,EG10476,b2723,hevC	2847415	2849241	reverse	 	ECK120004945	formate hydrogenlyase subunit HycC	Ant-2,HevC,HycC,formate hydrogenlyase complex, membrane subunit HycC,hydrogenase 3, membrane subunit HycC	 
ECK120000468	|EG10475|	b2724	hycB	ECK2719,EG10475,b2724,hevB	2849238	2849849	reverse	 	ECK120004944	formate hydrogenlyase subunit HycB	HevB,HycB,formate hydrogenlyase complex, iron-sulfur protein HycB,hydrogenase 3, Fe-S subunit HycB	 
ECK120000467	|EG10474|	b2725	hycA	ECK2720,EG10474,b2725,hevA	2849974	2850435	reverse	 	ECK120004943	regulator of the transcriptional regulator FhlA	HevA,HycA	 
ECK120000476	|EG10483|	b2726	hypA	ECK2721,EG10483,b2726	2850647	2850997	forward	 	ECK120004952	hydrogenase 3 nickel incorporation protein HypA	HypA,accessory protein for nickel incorporation into hydrogenase 3	 
ECK120000477	|EG10484|	b2727	hypB	ECK2722,EG10484,b2727,hydB	2851001	2851873	forward	 	ECK120004953	hydrogenase isoenzymes nickel incorporation protein HypB	HydB,HypB,accessory protein for nickel incorporation into hydrogenase isoenzymes	 
ECK120000478	|EG10485|	b2728	hypC	ECK2723,EG10485,b2728	2851864	2852136	forward	 	ECK120004954	hydrogenase 3 maturation protein HypC	HypC,HypC, protein involved in hydrogenase 3 maturation	 
ECK120000479	|EG10486|	b2729	hypD	ECK2724,EG10486,b2729,hydF	2852136	2853257	forward	 	ECK120004955	Fe-(CN)<sub>2</sub>CO cofactor assembly scaffold protein HypD	HydF,HypD,HypD, scaffold protein for assembly of the Fe-(CN)<sub>2</sub>CO cofactor	 
ECK120000480	|EG10487|	b2730	hypE	ECK2725,EG10487,b2730,hydB	2853254	2854264	forward	 	ECK120004956	hydrogenase maturation protein, carbamoyl dehydratase	HydB,HypE	 
ECK120000295	|EG10301|	b2731	fhlA	ECK2726,EG10301,b2731,fhl	2854338	2856416	forward	 	ECK120004771	DNA-binding transcriptional activator FhlA	Fhl,FhlA,formate hydrogen-lyase transcriptional activator for fdhF, hyc and hyp operons	 
ECK120001260	|EG11287|	b2732	ygbA	ECK2727,EG11287,b2732	2856453	2856806	reverse	 	ECK120005736	protein YgbA	YgbA	 
ECK120000618	|EG10625|	b2733	mutS	ECK2728,EG10625,ant,b2733,fdv,plm	2857093	2859654	forward	 	ECK120005094	DNA mismatch repair protein MutS	Ant,Fdv,MutS,Plm	 
ECK120003980	|G7415|	b2734	pphB	ECK2729,G7415,b2734,prpB,ygbH	2859760	2860416	forward	 	ECK120008427	phosphoprotein phosphatase 2	PphB,PrpB,YgbH	 
ECK120003981	|G7416|	b2735	ygbI	ECK2730,G7416,b2735	2860467	2861234	reverse	 	ECK120008428	putative DeoR-type DNA-binding transcriptional regulator YgbI	YgbI	 
ECK120003982	|G7417|	b2736	ygbJ	ECK2731,G7417,b2736	2861430	2862338	forward	 	ECK120008429	putative L-threonate dehydrogenase	YgbJ,putative dehydrogenase, with NAD(P)-binding Rossmann-fold domain	 
ECK120003983	|G7418|	b2737	ygbK	ECK2732,G7418,b2737	2862335	2863501	forward	 	ECK120008430	putative 3-oxo-tetronate kinase YgbK	DUF1537 domain-containing protein YgbK,YgbK	 
ECK120003984	|G7419|	b2738	ygbL	ECK2733,G7419,b2738	2863593	2864231	forward	 	ECK120008431	putative 3-oxo-tetronate 4-phosphate decarboxylase YgbL	YgbL,putative class II aldolase	 
ECK120003985	|G7420|	b2739	ygbM	ECK2734,G7420,b2739	2864236	2865012	forward	 	ECK120008432	putative 2-oxo-tetronate isomerase YgbM	YgbM	 
ECK120003986	|G7421|	b2740	ygbN	ECK2735,G7421,b2740	2865101	2866465	forward	 	ECK120008433	putative transporter YgbN	YgbN	 
ECK120000503	|EG10510|	b2741	rpoS	ECK2736,EG10510,abrD,appR,b2741,csi2,dpeB,katF,nur,otsX,sigS	2866559	2867551	reverse	 	ECK120004979	RNA polymerase, sigma S (sigma 38) factor	&sigma;S,AbrD,AppR,DpeB,KatF,Nur,OtsX,RpoS,SigS,sigma 38 factor,sigma S factor	 
ECK120002015	|EG12111|	b2742	nlpD	ECK2737,EG12111,b2742	2867614	2868753	reverse	 	ECK120006491	murein hydrolase activator NlpD	NlpD,NlpD divisome associated factor, activates peptidoglycan hydrolase	 
ECK120000682	|EG10689|	b2743	pcm	ECK2738,EG10689,b2743	2868893	2869519	reverse	 	ECK120005158	L-isoaspartate protein carboxylmethyltransferase type II	Pcm	 
ECK120001750	|EG11817|	b2744	umpG	ECK2739,EG11817,b2744,surE,ygbC	2869513	2870274	reverse	 	ECK120006226	broad specificity 5'(3')-nucleotidase and polyphosphatase	SurE,UmpG,YgbC	 
ECK120003987	|G7422|	b2745	truD	ECK2740,G7422,b2745,ygbO	2870255	2871304	reverse	 	ECK120008434	tRNA pseudouridine<sup>13</sup> synthase	TruD,YgbO	 
ECK120001749	|EG11816|	b2746	ispF	ECK2741,EG11816,b2746,ygbB	2871301	2871780	reverse	 	ECK120006225	2-<i>C</i>-methyl-D-erythritol 2,4-cyclodiphosphate synthase	IspF,YgbB	 
ECK120003988	|G7423|	b2747	ispD	ECK2742,G7423,b2747,ygbP	2871780	2872490	reverse	 	ECK120008435	2-<i>C</i>-methyl-D-erythritol 4-phosphate cytidylyltransferase	4-diphosphocytidyl-2C-methyl-D-erythritol synthase,IspD,YgbP	 
ECK120003989	|G7424|	b2748	ftsB	ECK2743,G7424,b2748,ygbQ	2872509	2872820	reverse	 	ECK120008436	cell division protein FtsB	FtsB,YgbQ,essential cell division protein FtsB	 
ECK120002365	|EG12707|	b2749	ygbE	ECK2744,EG12707,b2749	2873014	2873337	reverse	 	ECK120006840	DUF3561 domain-containing inner membrane protein YgbE	YgbE	 
ECK120000180	|EG10185|	b2750	cysC	ECK2745,EG10185,b2750	2873387	2873992	reverse	 	ECK120004656	adenylyl-sulfate kinase	CysC	 
ECK120000189	|EG10194|	b2751	cysN	ECK2746,EG10194,b2751	2873992	2875419	reverse	 	ECK120004665	sulfate adenylyltransferase subunit 1	CysN,sulfate adenylyltransferase, CysN subunit	 
ECK120000181	|EG10186|	b2752	cysD	ECK2747,EG10186,b2752	2875421	2876329	reverse	 	ECK120004657	sulfate adenylyltransferase subunit 2	CysD,sulfate adenylyltransferase, CysD subunit	 
ECK120000481	|EG10488|	b2753	iap	ECK2748,EG10488,b2753	2876581	2877618	forward	 	ECK120004957	alkaline phosphatase isozyme conversion protein	Iap	 
ECK120002398	|EG12845|	b2754	cas2	ECK2749,EG12845,b2754,ygbF	2878569	2878853	reverse	 	ECK120006873	CRISPR-associated endoribonuclease Cas2	Cas2,YgbF	 
ECK120003990	|G7425|	b2755	cas1	ECK2750,G7425,b2755,ygbT	2878855	2879772	reverse	 	ECK120008437	multifunctional nuclease Cas1	Cas1,YgbT	 
ECK120003991	|G7426|	b2756	casE	ECK2751,G7426,b2756,cas6e,cse3,ygcH	2879788	2880387	reverse	 	ECK120008438	pre-CRISPR RNA endonuclease	Cas6e,CasE,YgcH,crRNA endonuclease	 
ECK120003992	|G7427|	b2757	casD	ECK2752,G7427,b2757,cas5e,ygcI	2880374	2881048	reverse	 	ECK120008439	type I-E CRISPR system Cascade subunit CasD	Cas5e,CasD,Cascade subunit D,YgcI	 
ECK120003993	|G7428|	b2758	casC	ECK2753,G7428,b2758,cas7,cse4,ygcJ	2881051	2882142	reverse	 	ECK120008440	type I-E CRISPR system Cascade subunit CasC	Cas7,CasC,Cascade subunit C,YgcJ	 
ECK120003994	|G7429|	b2759	casB	ECK2754,G7429,b2759,cse2,ygcK	2882155	2882637	reverse	 	ECK120008441	type I-E CRISPR system Cascade subunit CasB	CasB,Cascade subunit B,Cse2,YgcK	 
ECK120003995	|G7430|	b2760	casA	ECK2755,G7430,b2760,cse1,ygcL	2882630	2884138	reverse	 	ECK120008442	type I-E CRISPR system Cascade subunit CasA	CasA,Cascade subunit A,Cse1,YgcL	 
ECK120002345	|EG12634|	b2761	cas3	ECK2756,EG12634,b2761,ygcB	2884553	2887219	reverse	 	ECK120006820	CRISPR-associated endonuclease/helicase Cas3	Cas3,YgcB	 
ECK125135289	|G0-10695|	b4701	sokX	ECK4514,G0-10695,b4701	2887353	2887408	forward	 	ECK125135290	SokX	small RNA SokX	small RNA
ECK120000184	|EG10189|	b2762	cysH	ECK2757,EG10189,b2762	2887578	2888312	reverse	 	ECK120004660	phosphoadenosine phosphosulfate reductase	CysH	 
ECK120000185	|EG10190|	b2763	cysI	ECK2758,EG10190,b2763	2888387	2890099	reverse	 	ECK120004661	sulfite reductase, hemoprotein subunit	&beta; subunit,CysI,SiR-HP	 
ECK120000186	|EG10191|	b2764	cysJ	ECK2759,EG10191,b2764	2890099	2891898	reverse	 	ECK120004662	sulfite reductase, flavoprotein subunit	&alpha; subunit,CysJ,SiR-FP	 
ECK120003996	|G7431|	b2765	queD	ECK2760,G7431,b2765,sscR,ygcM	2892214	2892579	forward	 	ECK120008443	6-carboxy-5,6,7,8-tetrahydropterin synthase	QueD,SscR,YgcM	 
ECK120003997	|G7432|	b2766	ygcN	ECK2761,G7432,b2766	2892657	2893928	forward	 	ECK120008444	putative oxidoreductase with FAD/NAD(P)-binding domain	YgcN	 
ECK120003998	|G7433|	b2767	ygcO	ECK2762,G7433,b2767	2893919	2894179	forward	 	ECK120008445	putative 4Fe-4S cluster-containing protein	YgcO	 
ECK120003999	|G7434|	b2768	ygcP	ECK2763,G7434,b2768	2894196	2894771	forward	 	ECK120008446	putative anti-terminator regulatory protein	YgcP	 
ECK120004000	|G7435|	b2769	ygcQ	ECK2764,G7435,b2769	2894919	2895779	reverse	 	ECK120008447	putative flavoprotein	YgcQ	 
ECK120004001	|G7436|	b2770	ygcR	ECK2765,G7436,b2770	2895776	2896555	reverse	 	ECK120008448	putative flavoprotein	YgcR	 
ECK120004002	|G7437|	b2771	ygcS	ECK2766,G7437,b2771	2896533	2897870	reverse	 	ECK120008449	putative transporter YgcS	YgcS	 
ECK120004003	|G7439|	b4463	ygcU	ECK2767,G7439,b2772,b2773,b4463,ygcT,ygcV	2897964	2899418	reverse	 	ECK120008450	putative FAD-containing dehydrogenase	YgcT,YgcU,YgcV	 
ECK120004004	|G7440|	b2774	ygcW	ECK2768,G7440,b2774	2899488	2900273	reverse	 	ECK120008451	putative deoxygluconate dehydrogenase	YgcW	 
ECK120002430	|EG13174|	b2775	yqcE	ECK2769,EG13174,b2775,yqcF	2900592	2901869	forward	 	ECK120006905	putative transport protein YqcE	YqcE,YqcF	 
ECK120004005	|G7442|	b2776	ygcE	ECK2770,G7442,b2776	2901896	2903374	forward	 	ECK120008452	putative sugar kinase YgcE	YgcE	 
ECK120004006	|G7443|	b2777	queE	ECK2771,G7443,b2777,ygcF	2904747	2905418	reverse	 	ECK120008453	putative 7-carboxy-7-deazaguanine synthase QueE	QueE,YgcF,putative CDG synthase	 
ECK120048867	|G0-10655|	b4682	yqcG	ECK4497,G0-10655,b4682	2905557	2905697	forward	 	ECK120048887	cell envelope stress response protein YqcG	YqcG,small protein involved in the cell envelope stress response	 
ECK120004007	|G7444|	b2778	ygcG	ECK2772,G7444,b2778	2905711	2906583	forward	 	ECK120008454	protein YgcG	YgcG	 
ECK120000252	|EG10258|	b2779	eno	ECK2773,EG10258,b2779	2906643	2907941	reverse	 	ECK120004728	enolase	Eno	 
ECK120000801	|EG10810|	b2780	pyrG	ECK2774,EG10810,b2780	2908029	2909666	reverse	 	ECK120005277	CTP synthetase	CTP synthase,PyrG	 
ECK120000565	|EG10572|	b2781	mazG	ECK2775,EG10572,b2781	2909894	2910685	reverse	 	ECK120005041	nucleoside triphosphate pyrophosphohydrolase	MazG	 
ECK120001224	|EG11249|	b2782	mazF	ECK2776,EG11249,b2782,chpA,chpAK	2910756	2911091	reverse	 	ECK120005700	endoribonuclease toxin MazF	ChpA,ChpAK,MazF,MazF toxin of the MazF-MazE toxin-antitoxin system that exhibits ribonuclease activity	 
ECK120000564	|EG10571|	b2783	mazE	ECK2777,EG10571,b2783,chpAI,chpR	2911091	2911339	reverse	 	ECK120005040	antitoxin of the MazF-MazE toxin-antitoxin system MazE	ChpAI,ChpR,MazE	 
ECK120000826	|EG10835|	b2784	relA	ECK2778,EG10835,RC,b2784	2911417	2913651	reverse	 	ECK120005302	GDP/GTP pyrophosphokinase	(p)ppGpp synthetase I,PSI,RelA,ppGpp synthase I,ppGpp synthetase I,stringent factor	 
ECK120001223	|EG11247|	b2785	rlmD	ECK2779,EG11247,b2785,rumA,ygcA	2913699	2915000	reverse	 	ECK120005699	23S rRNA m<sup>5</sup>U1939 methyltransferase	RlmD,RumA,YgcA	 
ECK120001335	|EG11367|	b2786	barA	ECK2780,EG11367,airS,b2786	2915057	2917813	forward	 	ECK120005811	sensor histidine kinase BarA	AirS,BarA	 
ECK120004008	|G7445|	b2787	gudD	ECK2781,G7445,b2787,ygcX	2918045	2919385	reverse	 	ECK120008455	<i>D</i>-glucarate dehydratase	GudD,YgcX	 
ECK120004009	|G7446|	b2788	gudX	ECK2782,G7446,b2788,ygcY	2919406	2920746	reverse	 	ECK120008456	glucarate dehydratase-related protein	GlucDRP,GudX,YgcY	 
ECK120004010	|G7447|	b2789	gudP	ECK2783,G7447,b2789,gudT,ygcZ	2920748	2922100	reverse	 	ECK120008457	galactarate/D-glucarate transporter GudP	GudP,GudT,YgcZ	 
ECK120004011	|G7448|	b2790	yqcA	ECK2784,G7448,b2790	2922535	2922984	reverse	 	ECK120008458	putative flavodoxin YqcA	YqcA	 
ECK120004012	|G7449|	b2791	truC	ECK2785,G7449,b2791,yqcB	2923002	2923784	reverse	 	ECK120008459	tRNA pseudouridine<sup>65</sup> synthase	TruC,YqcB	 
ECK120004013	|G7450|	b2792	yqcC	ECK2786,G7450,b2792	2923784	2924113	reverse	 	ECK120008460	DUF446 domain-containing protein YqcC	YqcC	 
ECK120002573	|G0-8785|	b4408	csrB	ECK2787,G0-8785,b4408	2924156	2924524	reverse	 	ECK120007047	CsrB	small regulatory RNA CsrB	small RNA
ECK120004014	|G7451|	b2793	syd	ECK2788,G7451,b2793,ydr	2924735	2925280	reverse	 	ECK120008461	SecY-interacting protein	Syd,Ydr	 
ECK120004015	|G7452|	b2794	queF	ECK2789,G7452,b2794,yqcD	2925348	2926196	forward	 	ECK120008462	7-cyano-7-deazaguanine reductase	QueF,YqcD	 
ECK120002241	|EG12373|	b2795	ppnN	ECK2790,EG12373,b2795,ygdH	2926308	2927672	forward	 	ECK120006716	nucleotide 5'-monophosphate nucleosidase	PpnN,YgdH	 
ECK120002043	|EG12142|	b2796	sdaC	ECK2791,EG12142,b2796,dcrA	2928229	2929518	forward	 	ECK120006519	serine:H<sup>+</sup> symporter SdaC	DcrA,SdaC,SdaC serine STP transporter	 
ECK120001571	|EG11623|	b2797	sdaB	ECK2792,EG11623,b2797	2929576	2930943	forward	 	ECK120006047	L-serine deaminase II	L-SD2,SDH-2,SdaB	 
ECK120002240	|EG12372|	b2798	ygdG	ECK2793,EG12372,b2798,exo,xni	2931055	2931810	forward	 	ECK120006715	flap endonuclease	Exo,ExoIX,Xni,YgdG	 
ECK120000345	|EG10351|	b2799	fucO	ECK2794,EG10351,b2799	2931865	2933013	reverse	 	ECK120004821	L-1,2-propanediol oxidoreductase	FucO	 
ECK120000342	|EG10348|	b2800	fucA	ECK2795,EG10348,b2800,fucC,prd	2933041	2933688	reverse	 	ECK120004818	L-fuculose-phosphate aldolase	FucA,FucC,Prd	 
ECK120000346	|EG10352|	b2801	fucP	ECK2796,EG10352,b2801	2934235	2935551	forward	 	ECK120004822	L-fucose:H+ symporter	FucP,FucP fucose MFS transporter	 
ECK120000343	|EG10349|	b2802	fucI	ECK2797,EG10349,b2802	2935584	2937359	forward	 	ECK120004819	L-fucose isomerase	FucI	 
ECK120000344	|EG10350|	b2803	fucK	ECK2798,EG10350,b2803	2937468	2938886	forward	 	ECK120004820	L-fuculokinase	FucK	 
ECK120000348	|EG10355|	b2804	fucU	ECK2799,EG10355,b2804	2938888	2939310	forward	 	ECK120004824	L-fucose mutarotase	FucU	 
ECK120000347	|EG10353|	b2805	fucR	ECK2800,EG10353,b2805	2939368	2940099	forward	 	ECK120004823	DNA-binding transcriptional activator FucR	FucR	 
ECK120001728	|EG11794|	b2806	rlmM	ECK2801,EG11794,b2806,ygdE	2940143	2941243	reverse	 	ECK120006204	23S rRNA 2'-<i>O</i>-ribose C2498 methyltransferase	RlmM,YgdE,ribosomal RNA large subunit methyltransferase M	 
ECK120001727	|EG11793|	b2807	ygdD	ECK2802,EG11793,b2807	2941236	2941631	reverse	 	ECK120006203	DUF423 domain-containing inner membrane protein YgdD	YgdD	 
ECK120001729	|EG11795|	b2808	gcvA	ECK2803,EG11795,b2808	2941650	2942567	reverse	 	ECK120006205	DNA-binding transcriptional dual regulator GcvA	GcvA,positive regulator of gcv operon	 
ECK120002579	|G0-8867|	b4443	gcvB	ECK2804,G0-8867,IS145,b4443,psrA11	2942696	2942900	forward	 	ECK120007053	GcvB	""IS145,IS145,PsrA11,psrA11"",small regulatory RNA GcvB	small RNA
ECK120004016	|G7453|	b2809	ygdI	ECK2805,G7453,b2809	2942918	2943145	reverse	 	ECK120008463	DUF903 domain-containing lipoprotein YgdI	YgdI	 
ECK120004017	|G7454|	b2810	csdA	ECK2806,G7454,b2810,ygdJ	2943337	2944542	forward	 	ECK120008464	cysteine sulfinate desulfinase	CsdA,YgdJ	 
ECK120004018	|G7455|	b2811	csdE	ECK2807,G7455,b2811,ygdK	2944542	2944985	forward	 	ECK120008465	sulfur acceptor protein CsdE	CSD sulfur transfer protein CsdE,CsdE,YgdK	 
ECK120004019	|G7456|	b2812	tcdA	ECK2808,G7456,b2812,csdL,ygdL	2945036	2945842	reverse	 	ECK120008466	tRNA threonylcarbamoyladenosine dehydratase	CSD sulfur transfer protein,CsdL,TcdA,YgdL	 
ECK120004020	|G7457|	b2813	mltA	ECK2809,G7457,b2813,mlt,ygdM	2946081	2947178	reverse	 	ECK120008467	membrane-bound lytic murein transglycosylase A	Mlt,Mlt38,MltA,YgdM	 
ECK120002504	|EG30062|	b2814	metZ	ECK2810,EG30062,b2814,metZalpha	2947387	2947463	forward	 	ECK120006978	tRNA-initiator Met(CAU)	tRNA<sup>fMet1</sup>,tRNA<sup>metZ</sup>	tRNAs
ECK120002559	|EG31117|	b2815	metW	ECK2811,EG31117,b2815	2947497	2947573	forward	 	ECK120007033	tRNA-initiator Met(CAU)	tRNA<sup>fMet1</sup>,tRNA<sup>metW</sup>	tRNAs
ECK120002502	|EG30060|	b2816	metV	ECK2812,EG30060,b2816,metX,metZ-&beta;,metZb,metZbeta	2947607	2947683	forward	 	ECK120016415	tRNA-initiator Met(CAU)	tRNA<sup>fMet1</sup>,tRNA<sup>metV</sup>	tRNAs
ECK120004021	|G7458|	b2817	amiC	ECK2813,G7458,b2817,ygdN	2947757	2949010	reverse	 	ECK120008468	<i>N</i>-acetylmuramoyl-L-alanine amidase C	AmiC,YgdN	 
ECK120000059	|EG10063|	b2818	argA	Arg1,Arg2,ECK2814,EG10063,b2818	2949242	2950573	forward	 	ECK120004535	N-acetylglutamate synthase	ArgA	 
ECK120000817	|EG10826|	b2819	recD	ECK2815,EG10826,b2819,hopE	2950635	2952461	reverse	 	ECK120005293	exodeoxyribonuclease V subunit RecD	HopE,RecD	 
ECK120000815	|EG10824|	b2820	recB	ECK2816,EG10824,b2820,ior,rorA	2952461	2956003	reverse	 	ECK120005291	exodeoxyribonuclease V subunit RecB	Ior,RecB,RorA	 
ECK120000777	|EG10786|	b2821	ptrA	ECK2817,EG10786,b2821,ptr	2955996	2958884	reverse	 	ECK120005253	protease 3	Pitrilysin,Protease pi,Ptr,PtrA,protease III	 
ECK120000816	|EG10825|	b2822	recC	ECK2818,EG10825,b2822	2959060	2962428	reverse	 	ECK120005292	exodeoxyribonuclease V subunit RecC	RecC	 
ECK120001137	|EG11154|	b2823	ppdC	ECK2819,EG11154,b2823,ygdA	2962441	2962764	reverse	 	ECK120005613	prepilin-type N-terminal cleavage/methylation domain-containing protein PpdC	PpdC,YgdA	 
